"Land";"Thüringen"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Saalfeld-Rudolstadt";"16073";"Gotha";"16067";"70";"30";"30";"60";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Sömmerda";"16068";"40";"30";"10";"40";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Hildburghausen";"16069";"60";"30";"20";"60";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Ilm-Kreis";"16070";"870";"460";"410";"840";"30";"40"
"Saalfeld-Rudolstadt";"16073";"Weimarer Land";"16071";"230";"140";"100";"230";"0";"10"
"Saalfeld-Rudolstadt";"16073";"Sonneberg";"16072";"440";"220";"220";"430";"10";"20"
"Saalfeld-Rudolstadt";"16073";"Saale-Holzland-Kreis";"16074";"300";"170";"130";"300";"10";"10"
"Saalfeld-Rudolstadt";"16073";"Saale-Orla-Kreis";"16075";"1970";"1040";"930";"1930";"40";"80"
"Saalfeld-Rudolstadt";"16073";"Greiz";"16076";"100";"70";"30";"100";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Altenburger Land";"16077";"20";"10";"10";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Polen";"PL";"40";"40";"0";"0";"40";"0"
"Saale-Holzland-Kreis";"16074";"Einpendler insgesamt";"0";"11280";"6890";"4390";"10070";"1210";"400"
"Saale-Holzland-Kreis";"16074";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"0";"10";"0"
"Saale-Holzland-Kreis";"16074";"Region Hannover";"03241";"10";"10";"0";"10";"10";"0"
"Saale-Holzland-Kreis";"16074";"Übrige Kreise (Regierungsbezirk)";"059xx";"20";"10";"10";"20";"0";"0"
"Saale-Holzland-Kreis";"16074";"Bochum, Stadt";"05911";"10";"10";"10";"10";"0";"0"
"Saale-Holzland-Kreis";"16074";"Berlin, Stadt";"11000";"80";"50";"20";"60";"20";"0"
"Saale-Holzland-Kreis";"16074";"Übrige Kreise (Regierungsbezirk)";"120xx";"60";"50";"10";"50";"10";"0"
"Saale-Holzland-Kreis";"16074";"Dahme-Spreewald";"12061";"30";"20";"10";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Potsdam-Mittelmark";"12069";"10";"10";"0";"10";"0";"0"
"Saale-Holzland-Kreis";"16074";"Teltow-Fläming";"12072";"60";"50";"10";"50";"10";"0"
"Saale-Holzland-Kreis";"16074";"Chemnitz, Stadt";"14511";"30";"10";"10";"20";"0";"0"
"Saale-Holzland-Kreis";"16074";"Erzgebirgskreis";"14521";"30";"30";"10";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Mittelsachsen";"14522";"30";"30";"0";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Vogtlandkreis";"14523";"60";"40";"20";"50";"0";"0"
"Saale-Holzland-Kreis";"16074";"Zwickau";"14524";"110";"70";"40";"100";"10";"0"
"Saale-Holzland-Kreis";"16074";"Dresden, Stadt";"14612";"40";"30";"10";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Bautzen";"14625";"20";"20";"0";"20";"0";"0"
"Saale-Holzland-Kreis";"16074";"Görlitz";"14626";"10";"10";"0";"10";"0";"0"
"Saale-Holzland-Kreis";"16074";"Meißen";"14627";"20";"10";"10";"10";"0";"0"
"Saale-Holzland-Kreis";"16074";"Sächsische Schweiz-Osterzgebirge";"14628";"10";"10";"0";"10";"0";"0"
"Saale-Holzland-Kreis";"16074";"Leipzig, Stadt";"14713";"100";"70";"20";"90";"10";"0"
"Saale-Holzland-Kreis";"16074";"Leipzig";"14729";"60";"50";"20";"60";"0";"0"
"Saale-Holzland-Kreis";"16074";"Nordsachsen";"14730";"30";"20";"10";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"30";"0";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Halle (Saale), Stadt";"15002";"30";"20";"10";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Anhalt-Bitterfeld";"15082";"30";"20";"0";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Burgenlandkreis";"15084";"1410";"810";"610";"1260";"150";"60"
"Saale-Holzland-Kreis";"16074";"Jerichower Land";"15086";"20";"20";"0";"10";"0";"0"
"Saale-Holzland-Kreis";"16074";"Mansfeld-Südharz";"15087";"30";"20";"0";"20";"0";"0"
"Saale-Holzland-Kreis";"16074";"Saalekreis";"15088";"110";"80";"30";"100";"20";"0"
"Saale-Holzland-Kreis";"16074";"Wittenberg";"15091";"40";"30";"10";"20";"20";"0"
"Saale-Holzland-Kreis";"16074";"Übrige Kreise (Regierungsbezirk)";"160xx";"30";"20";"10";"20";"0";"0"
"Saale-Holzland-Kreis";"16074";"Erfurt, Stadt";"16051";"140";"90";"50";"120";"20";"10"
"Saale-Holzland-Kreis";"16074";"Gera, Stadt";"16052";"1630";"1000";"630";"1480";"150";"70"
"Saale-Holzland-Kreis";"16074";"Jena, Stadt";"16053";"2440";"1530";"910";"2160";"280";"80"
"Saale-Holzland-Kreis";"16074";"Weimar, Stadt";"16055";"200";"120";"80";"180";"20";"10"
"Saale-Holzland-Kreis";"16074";"Wartburgkreis";"16063";"30";"10";"20";"30";"0";"0"
"Saale-Holzland-Kreis";"16074";"Unstrut-Hainich-Kreis";"16064";"20";"10";"10";"20";"0";"0"
"Saale-Holzland-Kreis";"16074";"Kyffhäuserkreis";"16065";"10";"10";"0";"10";"0";"0"
"Saale-Holzland-Kreis";"16074";"Schmalkalden-Meiningen";"16066";"20";"20";"0";"20";"0";"0"
"Saale-Holzland-Kreis";"16074";"Gotha";"16067";"140";"70";"70";"40";"90";"0"
"Saale-Holzland-Kreis";"16074";"Sömmerda";"16068";"40";"40";"10";"40";"0";"0"
"Saale-Holzland-Kreis";"16074";"Ilm-Kreis";"16070";"50";"40";"10";"50";"0";"0"
"Saale-Holzland-Kreis";"16074";"Weimarer Land";"16071";"640";"420";"220";"620";"20";"30"
"Saale-Holzland-Kreis";"16074";"Saalfeld-Rudolstadt";"16073";"430";"250";"180";"390";"50";"20"
"Saale-Holzland-Kreis";"16074";"Saale-Orla-Kreis";"16075";"820";"380";"450";"800";"20";"40"
"Saale-Holzland-Kreis";"16074";"Greiz";"16076";"1400";"710";"690";"1390";"10";"50"
"Saale-Holzland-Kreis";"16074";"Altenburger Land";"16077";"160";"120";"40";"150";"0";"20"
"Saale-Holzland-Kreis";"16074";"Tschechien";"CZ";"10";"10";"0";"0";"10";"0"
"Saale-Holzland-Kreis";"16074";"Polen";"PL";"110";"90";"20";"0";"110";"0"
"Saale-Orla-Kreis";"16075";"Einpendler insgesamt";"0";"7230";"4740";"2500";"6450";"790";"200"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"084xx";"10";"10";"10";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Biberach";"08426";"10";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"093xx";"10";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Schwandorf";"09376";"20";"10";"10";"20";"0";"10"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"094xx";"30";"20";"10";"30";"0";"0"
"Saale-Orla-Kreis";"16075";"Hof, Stadt";"09464";"120";"100";"10";"60";"50";"0"
"Saale-Orla-Kreis";"16075";"Hof";"09475";"260";"170";"90";"240";"20";"10"
"Saale-Orla-Kreis";"16075";"Kronach";"09476";"70";"40";"30";"60";"10";"0"
"Saale-Orla-Kreis";"16075";"Kulmbach";"09477";"10";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Wunsiedel iFichtelgebirge";"09479";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"20";"10";"20";"10";"0"
"Saale-Orla-Kreis";"16075";"Nürnberg, Stadt";"09564";"10";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"20";"10";"20";"10";"0"
"Saale-Orla-Kreis";"16075";"Kitzingen";"09675";"20";"20";"0";"10";"10";"0"
"Saale-Orla-Kreis";"16075";"Berlin, Stadt";"11000";"30";"20";"10";"20";"10";"0"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"140xx";"20";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Chemnitz, Stadt";"14511";"20";"20";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Erzgebirgskreis";"14521";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Mittelsachsen";"14522";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Vogtlandkreis";"14523";"850";"530";"320";"730";"120";"20"
"Saale-Orla-Kreis";"16075";"Zwickau";"14524";"40";"30";"10";"40";"0";"0"
"Saale-Orla-Kreis";"16075";"Dresden, Stadt";"14612";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Meißen";"14627";"20";"10";"0";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Leipzig, Stadt";"14713";"40";"30";"10";"40";"0";"0"
"Saale-Orla-Kreis";"16075";"Leipzig";"14729";"20";"20";"0";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Nordsachsen";"14730";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"20";"0";"30";"0";"0"
"Saale-Orla-Kreis";"16075";"Halle (Saale), Stadt";"15002";"10";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Burgenlandkreis";"15084";"70";"50";"20";"60";"10";"0"
"Saale-Orla-Kreis";"16075";"Mansfeld-Südharz";"15087";"10";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Saalekreis";"15088";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Wittenberg";"15091";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Übrige Kreise (Regierungsbezirk)";"160xx";"40";"20";"20";"40";"0";"0"
"Saale-Orla-Kreis";"16075";"Erfurt, Stadt";"16051";"60";"40";"20";"60";"0";"0"
"Saale-Orla-Kreis";"16075";"Gera, Stadt";"16052";"420";"340";"80";"360";"60";"10"
"Saale-Orla-Kreis";"16075";"Jena, Stadt";"16053";"190";"130";"70";"170";"20";"0"
"Saale-Orla-Kreis";"16075";"Weimar, Stadt";"16055";"40";"20";"20";"40";"0";"0"
"Saale-Orla-Kreis";"16075";"Wartburgkreis";"16063";"10";"10";"0";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Kyffhäuserkreis";"16065";"30";"20";"10";"30";"0";"0"
"Saale-Orla-Kreis";"16075";"Gotha";"16067";"50";"30";"20";"50";"0";"0"
"Saale-Orla-Kreis";"16075";"Hildburghausen";"16069";"20";"10";"10";"10";"0";"0"
"Saale-Orla-Kreis";"16075";"Ilm-Kreis";"16070";"40";"30";"10";"40";"0";"0"
"Saale-Orla-Kreis";"16075";"Weimarer Land";"16071";"70";"50";"10";"60";"0";"0"
"Saale-Orla-Kreis";"16075";"Sonneberg";"16072";"20";"10";"10";"20";"0";"0"
"Saale-Orla-Kreis";"16075";"Saalfeld-Rudolstadt";"16073";"1810";"1080";"730";"1780";"30";"70"
"Saale-Orla-Kreis";"16075";"Saale-Holzland-Kreis";"16074";"550";"350";"200";"540";"10";"20"
"Saale-Orla-Kreis";"16075";"Greiz";"16076";"1410";"860";"550";"1360";"50";"40"
"Saale-Orla-Kreis";"16075";"Altenburger Land";"16077";"30";"20";"10";"30";"0";"0"
"Saale-Orla-Kreis";"16075";"Tschechien";"CZ";"210";"150";"60";"0";"210";"0"
"Saale-Orla-Kreis";"16075";"Polen";"PL";"50";"50";"0";"0";"50";"0"
"Greiz";"16076";"Einpendler insgesamt";"0";"10870";"6790";"4080";"10260";"610";"370"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"20";"0";"20";"10";"0"
"Greiz";"16076";"Rhein-Sieg-Kreis";"05382";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"059xx";"20";"10";"0";"10";"0";"0"
"Greiz";"16076";"Siegen-Wittgenstein";"05970";"30";"20";"10";"30";"0";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"20";"0";"20";"0";"0"
"Greiz";"16076";"Hohenlohekreis";"08126";"20";"10";"0";"10";"0";"0"
"Greiz";"16076";"Schwäbisch Hall";"08127";"20";"10";"0";"10";"0";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"082xx";"10";"10";"10";"10";"0";"0"
"Greiz";"16076";"Rhein-Neckar-Kreis";"08226";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"091xx";"30";"20";"10";"20";"10";"0"
"Greiz";"16076";"Bad Tölz-Wolfratshausen";"09173";"20";"20";"0";"10";"10";"0"
"Greiz";"16076";"Traunstein";"09189";"20";"20";"0";"10";"10";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"092xx";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Dingolfing-Landau";"09279";"20";"10";"10";"0";"20";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"094xx";"20";"10";"10";"20";"0";"0"
"Greiz";"16076";"Hof, Stadt";"09464";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Hof";"09475";"30";"20";"10";"20";"0";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"10";"10";"10";"0";"0"
"Greiz";"16076";"Nürnberg, Stadt";"09564";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Berlin, Stadt";"11000";"50";"40";"10";"40";"10";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"140xx";"20";"10";"10";"20";"0";"0"
"Greiz";"16076";"Chemnitz, Stadt";"14511";"60";"50";"10";"50";"0";"0"
"Greiz";"16076";"Erzgebirgskreis";"14521";"110";"90";"20";"110";"0";"0"
"Greiz";"16076";"Mittelsachsen";"14522";"80";"50";"30";"80";"0";"0"
"Greiz";"16076";"Vogtlandkreis";"14523";"1810";"830";"980";"1750";"60";"60"
"Greiz";"16076";"Zwickau";"14524";"990";"620";"370";"960";"40";"30"
"Greiz";"16076";"Dresden, Stadt";"14612";"30";"20";"10";"20";"0";"0"
"Greiz";"16076";"Meißen";"14627";"20";"10";"10";"20";"0";"0"
"Greiz";"16076";"Leipzig, Stadt";"14713";"50";"40";"10";"40";"0";"0"
"Greiz";"16076";"Leipzig";"14729";"60";"40";"20";"60";"0";"0"
"Greiz";"16076";"Nordsachsen";"14730";"20";"10";"0";"20";"0";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"150xx";"40";"30";"10";"40";"0";"0"
"Greiz";"16076";"Halle (Saale), Stadt";"15002";"20";"10";"0";"20";"0";"0"
"Greiz";"16076";"Burgenlandkreis";"15084";"430";"310";"120";"430";"10";"10"
"Greiz";"16076";"Mansfeld-Südharz";"15087";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Saalekreis";"15088";"30";"30";"10";"30";"0";"0"
"Greiz";"16076";"Übrige Kreise (Regierungsbezirk)";"160xx";"20";"10";"10";"20";"0";"0"
"Greiz";"16076";"Erfurt, Stadt";"16051";"80";"50";"30";"80";"0";"0"
"Greiz";"16076";"Gera, Stadt";"16052";"3220";"2100";"1110";"3080";"140";"120"
"Greiz";"16076";"Jena, Stadt";"16053";"200";"150";"50";"170";"30";"10"
"Greiz";"16076";"Weimar, Stadt";"16055";"20";"10";"0";"20";"0";"0"
"Greiz";"16076";"Wartburgkreis";"16063";"20";"10";"10";"20";"0";"0"
"Greiz";"16076";"Unstrut-Hainich-Kreis";"16064";"30";"20";"10";"20";"0";"0"
"Greiz";"16076";"Kyffhäuserkreis";"16065";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Gotha";"16067";"50";"20";"20";"40";"0";"0"
"Greiz";"16076";"Sömmerda";"16068";"10";"10";"0";"10";"0";"0"
"Greiz";"16076";"Ilm-Kreis";"16070";"20";"10";"10";"20";"0";"0"
"Greiz";"16076";"Weimarer Land";"16071";"40";"30";"10";"40";"0";"0"
"Greiz";"16076";"Saalfeld-Rudolstadt";"16073";"130";"90";"40";"120";"0";"0"
"Greiz";"16076";"Saale-Holzland-Kreis";"16074";"810";"460";"350";"780";"30";"30"
"Greiz";"16076";"Saale-Orla-Kreis";"16075";"910";"490";"420";"900";"20";"50"
"Greiz";"16076";"Altenburger Land";"16077";"730";"520";"210";"720";"10";"30"
"Greiz";"16076";"Tschechien";"CZ";"30";"20";"10";"0";"20";"0"
"Greiz";"16076";"Polen";"PL";"80";"80";"0";"0";"80";"0"
"Altenburger Land";"16077";"Einpendler insgesamt";"0";"7580";"4540";"3040";"6850";"730";"190"
"Altenburger Land";"16077";"Übrige Kreise (Regierungsbezirk)";"091xx";"10";"10";"10";"10";"10";"0"
"Altenburger Land";"16077";"München, Landeshauptstadt";"09162";"20";"10";"10";"10";"10";"0"
"Altenburger Land";"16077";"Übrige Kreise (Regierungsbezirk)";"095xx";"10";"10";"0";"10";"0";"0"
"Altenburger Land";"16077";"Nürnberg, Stadt";"09564";"10";"10";"10";"10";"0";"0"
"Altenburger Land";"16077";"Berlin, Stadt";"11000";"30";"30";"10";"30";"10";"0"
"Altenburger Land";"16077";"Übrige Kreise (Regierungsbezirk)";"140xx";"10";"10";"0";"10";"0";"0"
"Altenburger Land";"16077";"Chemnitz, Stadt";"14511";"130";"80";"50";"120";"10";"0"
"Altenburger Land";"16077";"Erzgebirgskreis";"14521";"90";"60";"30";"80";"0";"0"
"Altenburger Land";"16077";"Mittelsachsen";"14522";"190";"110";"80";"180";"10";"0"
"Altenburger Land";"16077";"Vogtlandkreis";"14523";"90";"60";"40";"90";"10";"0"
"Altenburger Land";"16077";"Zwickau";"14524";"1970";"1110";"860";"1780";"200";"30"
"Altenburger Land";"16077";"Dresden, Stadt";"14612";"50";"40";"10";"50";"10";"0"
"Altenburger Land";"16077";"Bautzen";"14625";"10";"10";"10";"10";"0";"0"
"Altenburger Land";"16077";"Görlitz";"14626";"20";"10";"10";"10";"0";"0"
"Altenburger Land";"16077";"Meißen";"14627";"20";"10";"0";"10";"0";"0"
"Altenburger Land";"16077";"Leipzig, Stadt";"14713";"490";"280";"210";"450";"40";"10"
"Altenburger Land";"16077";"Leipzig";"14729";"1380";"740";"640";"1350";"30";"50"
"Altenburger Land";"16077";"Nordsachsen";"14730";"80";"50";"30";"70";"0";"0"
"Altenburger Land";"16077";"Übrige Kreise (Regierungsbezirk)";"150xx";"40";"30";"10";"30";"10";"0"
"Altenburger Land";"16077";"Halle (Saale), Stadt";"15002";"30";"20";"10";"20";"10";"0"
"Altenburger Land";"16077";"Burgenlandkreis";"15084";"720";"410";"310";"700";"20";"40"
"Altenburger Land";"16077";"Saalekreis";"15088";"30";"20";"10";"20";"0";"0"
"Altenburger Land";"16077";"Übrige Kreise (Regierungsbezirk)";"160xx";"30";"20";"10";"20";"10";"0"
"Altenburger Land";"16077";"Erfurt, Stadt";"16051";"40";"30";"10";"40";"0";"0"
"Altenburger Land";"16077";"Gera, Stadt";"16052";"760";"510";"250";"710";"50";"30"
"Altenburger Land";"16077";"Jena, Stadt";"16053";"40";"30";"20";"40";"0";"0"
"Altenburger Land";"16077";"Weimar, Stadt";"16055";"10";"10";"10";"10";"0";"0"
"Altenburger Land";"16077";"Gotha";"16067";"10";"0";"10";"10";"0";"0"
"Altenburger Land";"16077";"Ilm-Kreis";"16070";"10";"10";"10";"10";"0";"0"
"Altenburger Land";"16077";"Weimarer Land";"16071";"10";"10";"10";"10";"0";"0"
"Altenburger Land";"16077";"Saalfeld-Rudolstadt";"16073";"10";"10";"10";"10";"0";"0"
"Altenburger Land";"16077";"Saale-Holzland-Kreis";"16074";"100";"60";"40";"100";"0";"0"
"Altenburger Land";"16077";"Saale-Orla-Kreis";"16075";"30";"20";"20";"30";"0";"0"
"Altenburger Land";"16077";"Greiz";"16076";"610";"370";"240";"590";"30";"10"
"Altenburger Land";"16077";"Bulgarien";"BG";"20";"10";"0";"0";"20";"0"
"Altenburger Land";"16077";"Tschechien";"CZ";"30";"30";"0";"0";"30";"0"
"Altenburger Land";"16077";"Polen";"PL";"130";"120";"10";"0";"130";"0"
"Altenburger Land";"16077";"Rumänien";"RO";"10";"10";"0";"0";"10";"0"
""
"Exportdatum: ";"15072024";"23:7:52"
"© Statistik der Bundesagentur für Arbeit"
"Die Produkte unterliegen dem Urheberrecht (siehe Impressum: https://statistikarbeitsagenturde/DE/Home/Service/Impressum/impressum_nodehtml) Daten und Tabellen dürfen uneingeschränkt verwendet werden Informationen dürfen (auch auszugsweise) gespeichert und mit Quellenangabe weitergegeben, vervielfältigt und verbreitet werden Die Inhalte dürfen nicht verändert oder verfälscht werden Eigene Berechnungen sind erlaubt, jedoch als solche kenntlich zu machen Im Fall einer Veröffentlichung im Internet soll dies mit einer Verlinkung auf die Homepage der Statistik der Bundesagentur für Arbeit (https://statistikarbeitsagenturde/) erfolgen"
