"Land";"Rheinland-Pfalz"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Bad Dürkheim";"07332";"Wuppertal, Stadt";"05124";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Mettmann";"05158";"40";"30";"10";"30";"10";"0"
"Bad Dürkheim";"07332";"Rhein-Kreis Neuss";"05162";"20";"20";"0";"10";"10";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"053xx";"30";"20";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Bonn, Stadt";"05314";"20";"20";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Köln, Stadt";"05315";"100";"70";"30";"80";"20";"0"
"Bad Dürkheim";"07332";"Rhein-Erft-Kreis";"05362";"20";"10";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Oberbergischer Kreis";"05374";"30";"20";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Rhein-Sieg-Kreis";"05382";"30";"20";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"20";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Recklinghausen";"05562";"20";"20";"0";"10";"10";"0"
"Bad Dürkheim";"07332";"Steinfurt";"05566";"20";"10";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"10";"10";"10";"0";"0"
"Bad Dürkheim";"07332";"Bielefeld, Stadt";"05711";"20";"10";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Gütersloh";"05754";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"059xx";"50";"40";"10";"50";"10";"0"
"Bad Dürkheim";"07332";"Dortmund, Stadt";"05913";"20";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Unna";"05978";"20";"10";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"0";"10";"0";"0";"0"
"Bad Dürkheim";"07332";"Darmstadt, Wissenschaftsstadt";"06411";"140";"100";"50";"130";"10";"10"
"Bad Dürkheim";"07332";"Frankfurt am Main, Stadt";"06412";"450";"280";"170";"420";"30";"10"
"Bad Dürkheim";"07332";"Offenbach am Main, Stadt";"06413";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Wiesbaden, Landeshauptstadt";"06414";"80";"50";"20";"70";"10";"0"
"Bad Dürkheim";"07332";"Bergstraße";"06431";"340";"230";"110";"300";"40";"10"
"Bad Dürkheim";"07332";"Darmstadt-Dieburg";"06432";"50";"30";"30";"50";"10";"0"
"Bad Dürkheim";"07332";"Groß-Gerau";"06433";"80";"60";"20";"70";"10";"0"
"Bad Dürkheim";"07332";"Hochtaunuskreis";"06434";"60";"50";"10";"50";"20";"0"
"Bad Dürkheim";"07332";"Main-Kinzig-Kreis";"06435";"40";"30";"10";"30";"10";"0"
"Bad Dürkheim";"07332";"Main-Taunus-Kreis";"06436";"70";"50";"20";"70";"10";"0"
"Bad Dürkheim";"07332";"Offenbach";"06438";"100";"70";"30";"80";"10";"0"
"Bad Dürkheim";"07332";"Rheingau-Taunus-Kreis";"06439";"30";"10";"20";"30";"0";"0"
"Bad Dürkheim";"07332";"Wetteraukreis";"06440";"30";"20";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"065xx";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Limburg-Weilburg";"06533";"20";"10";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Marburg-Biedenkopf";"06534";"30";"10";"20";"20";"10";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Kassel, documenta-Stadt";"06611";"20";"20";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Fulda";"06631";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"070xx";"30";"20";"10";"20";"10";"0"
"Bad Dürkheim";"07332";"Koblenz, kreisfreie Stadt";"07111";"40";"20";"20";"40";"0";"0"
"Bad Dürkheim";"07332";"Ahrweiler";"07131";"20";"10";"10";"10";"0";"0"
"Bad Dürkheim";"07332";"Bad Kreuznach";"07133";"50";"40";"20";"40";"10";"0"
"Bad Dürkheim";"07332";"Birkenfeld";"07134";"10";"10";"10";"10";"0";"0"
"Bad Dürkheim";"07332";"Mayen-Koblenz";"07137";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Neuwied";"07138";"30";"10";"20";"30";"0";"0"
"Bad Dürkheim";"07332";"Rhein-Lahn-Kreis";"07141";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Westerwaldkreis";"07143";"20";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Trier, kreisfreie Stadt";"07211";"30";"20";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Trier-Saarburg";"07235";"10";"10";"10";"10";"0";"0"
"Bad Dürkheim";"07332";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"1940";"1070";"870";"1690";"250";"70"
"Bad Dürkheim";"07332";"Kaiserslautern, kreisfreie Stadt";"07312";"820";"470";"360";"740";"80";"40"
"Bad Dürkheim";"07332";"Landau in der Pfalz, kreisfreie Stadt";"07313";"640";"360";"280";"580";"60";"30"
"Bad Dürkheim";"07332";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"9150";"5840";"3310";"8630";"520";"340"
"Bad Dürkheim";"07332";"Mainz, kreisfreie Stadt";"07315";"240";"110";"130";"230";"10";"0"
"Bad Dürkheim";"07332";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"3300";"1370";"1940";"3080";"220";"180"
"Bad Dürkheim";"07332";"Pirmasens, kreisfreie Stadt";"07317";"30";"20";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Speyer, kreisfreie Stadt";"07318";"1490";"680";"810";"1350";"140";"70"
"Bad Dürkheim";"07332";"Worms, kreisfreie Stadt";"07319";"920";"470";"450";"850";"70";"40"
"Bad Dürkheim";"07332";"Zweibrücken, kreisfreie Stadt";"07320";"10";"10";"10";"10";"0";"0"
"Bad Dürkheim";"07332";"Alzey-Worms";"07331";"400";"200";"190";"370";"30";"10"
"Bad Dürkheim";"07332";"Donnersbergkreis";"07333";"1170";"650";"520";"1070";"100";"50"
"Bad Dürkheim";"07332";"Germersheim";"07334";"450";"320";"120";"400";"40";"10"
"Bad Dürkheim";"07332";"Kaiserslautern";"07335";"270";"170";"100";"230";"40";"10"
"Bad Dürkheim";"07332";"Kusel";"07336";"20";"20";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Südliche Weinstraße";"07337";"810";"510";"290";"720";"90";"30"
"Bad Dürkheim";"07332";"Rhein-Pfalz-Kreis";"07338";"2320";"1210";"1110";"2070";"250";"70"
"Bad Dürkheim";"07332";"Mainz-Bingen";"07339";"70";"40";"30";"60";"10";"0"
"Bad Dürkheim";"07332";"Südwestpfalz";"07340";"40";"20";"20";"30";"10";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"081xx";"30";"20";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Stuttgart, Landeshauptstadt";"08111";"150";"100";"50";"130";"20";"0"
"Bad Dürkheim";"07332";"Böblingen";"08115";"40";"30";"10";"40";"0";"0"
"Bad Dürkheim";"07332";"Esslingen";"08116";"40";"30";"10";"30";"10";"0"
"Bad Dürkheim";"07332";"Göppingen";"08117";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Ludwigsburg";"08118";"50";"40";"10";"50";"10";"0"
"Bad Dürkheim";"07332";"Rems-Murr-Kreis";"08119";"20";"20";"10";"20";"10";"0"
"Bad Dürkheim";"07332";"Heilbronn, Universitätsstadt";"08121";"30";"30";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Heilbronn";"08125";"50";"40";"10";"50";"0";"0"
"Bad Dürkheim";"07332";"Hohenlohekreis";"08126";"20";"10";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"20";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Baden-Baden, Stadt";"08211";"40";"30";"10";"40";"0";"0"
"Bad Dürkheim";"07332";"Karlsruhe, Stadt";"08212";"310";"210";"100";"290";"20";"10"
"Bad Dürkheim";"07332";"Karlsruhe";"08215";"230";"170";"60";"210";"20";"0"
"Bad Dürkheim";"07332";"Rastatt";"08216";"30";"30";"0";"30";"0";"0"
"Bad Dürkheim";"07332";"Heidelberg, Stadt";"08221";"420";"200";"220";"400";"20";"10"
"Bad Dürkheim";"07332";"Mannheim, Universitätsstadt";"08222";"4650";"2790";"1870";"4260";"400";"120"
"Bad Dürkheim";"07332";"Rhein-Neckar-Kreis";"08226";"930";"590";"340";"840";"80";"30"
"Bad Dürkheim";"07332";"Enzkreis";"08236";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"083xx";"20";"20";"0";"20";"10";"0"
"Bad Dürkheim";"07332";"Freiburg im Breisgau, Stadt";"08311";"20";"10";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Breisgau-Hochschwarzwald";"08315";"20";"10";"10";"10";"0";"0"
"Bad Dürkheim";"07332";"Ortenaukreis";"08317";"40";"30";"10";"40";"0";"0"
"Bad Dürkheim";"07332";"Lörrach";"08336";"10";"10";"10";"10";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"084xx";"40";"20";"10";"30";"10";"0"
"Bad Dürkheim";"07332";"Reutlingen";"08415";"20";"20";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Ulm, Universitätsstadt";"08421";"20";"10";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"091xx";"60";"40";"20";"50";"10";"0"
"Bad Dürkheim";"07332";"München, Landeshauptstadt";"09162";"240";"160";"80";"210";"30";"10"
"Bad Dürkheim";"07332";"München";"09184";"70";"40";"30";"60";"10";"0"
"Bad Dürkheim";"07332";"Weilheim-Schongau";"09190";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"20";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Nürnberg, Stadt";"09564";"30";"20";"10";"30";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"096xx";"20";"20";"0";"20";"0";"0"
"Bad Dürkheim";"07332";"Würzburg, Stadt";"09663";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Aschaffenburg";"09671";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Miltenberg";"09676";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Main-Spessart";"09677";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"097xx";"30";"30";"10";"20";"10";"0"
"Bad Dürkheim";"07332";"Augsburg, Stadt";"09761";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"100xx";"30";"20";"10";"20";"0";"0"
"Bad Dürkheim";"07332";"Regionalverband Saarbrücken";"10041";"100";"60";"40";"90";"10";"0"
"Bad Dürkheim";"07332";"Saarlouis";"10044";"20";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Saarpfalz-Kreis";"10045";"50";"40";"20";"50";"10";"0"
"Bad Dürkheim";"07332";"Berlin, Stadt";"11000";"170";"90";"80";"140";"30";"0"
"Bad Dürkheim";"07332";"Übrige Kreise (Regierungsbezirk)";"130xx";"10";"10";"0";"10";"0";"0"
"Bad Dürkheim";"07332";"Landkreis Rostock";"13072";"20";"20";"0";"0";"20";"0"
"Donnersbergkreis";"07333";"Auspendler insgesamt";"0";"17580";"10300";"7270";"15950";"1620";"720"
"Donnersbergkreis";"07333";"Hamburg, Freie und Hansestadt";"02000";"50";"30";"20";"40";"10";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"10";"10";"0";"0"
"Donnersbergkreis";"07333";"Region Hannover";"03241";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"034xx";"20";"10";"0";"20";"0";"0"
"Donnersbergkreis";"07333";"Emsland";"03454";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"051xx";"40";"30";"10";"30";"10";"0"
"Donnersbergkreis";"07333";"Düsseldorf, Stadt";"05111";"30";"20";"10";"30";"10";"0"
"Donnersbergkreis";"07333";"Essen, Stadt";"05113";"20";"10";"10";"10";"0";"0"
"Donnersbergkreis";"07333";"Mettmann";"05158";"20";"20";"0";"20";"0";"0"
"Donnersbergkreis";"07333";"Rhein-Kreis Neuss";"05162";"10";"10";"0";"10";"10";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"053xx";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Bonn, Stadt";"05314";"10";"0";"10";"10";"0";"0"
"Donnersbergkreis";"07333";"Köln, Stadt";"05315";"40";"20";"20";"30";"10";"0"
"Donnersbergkreis";"07333";"Städteregion Aachen";"05334";"20";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Rhein-Erft-Kreis";"05362";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Oberbergischer Kreis";"05374";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Rhein-Sieg-Kreis";"05382";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"20";"10";"20";"10";"0"
"Donnersbergkreis";"07333";"Coesfeld";"05558";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Recklinghausen";"05562";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"059xx";"30";"20";"10";"30";"0";"0"
"Donnersbergkreis";"07333";"Dortmund, Stadt";"05913";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"0";"10";"10";"0";"0"
"Donnersbergkreis";"07333";"Darmstadt, Wissenschaftsstadt";"06411";"70";"40";"30";"60";"10";"0"
"Donnersbergkreis";"07333";"Frankfurt am Main, Stadt";"06412";"290";"180";"110";"260";"30";"10"
"Donnersbergkreis";"07333";"Offenbach am Main, Stadt";"06413";"10";"10";"10";"10";"0";"0"
"Donnersbergkreis";"07333";"Wiesbaden, Landeshauptstadt";"06414";"240";"160";"80";"230";"20";"0"
"Donnersbergkreis";"07333";"Bergstraße";"06431";"160";"120";"50";"140";"30";"0"
"Donnersbergkreis";"07333";"Darmstadt-Dieburg";"06432";"40";"30";"10";"40";"10";"0"
"Donnersbergkreis";"07333";"Groß-Gerau";"06433";"130";"110";"20";"120";"10";"0"
"Donnersbergkreis";"07333";"Hochtaunuskreis";"06434";"30";"20";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Main-Kinzig-Kreis";"06435";"40";"30";"10";"40";"10";"0"
"Donnersbergkreis";"07333";"Main-Taunus-Kreis";"06436";"70";"50";"20";"60";"10";"0"
"Donnersbergkreis";"07333";"Offenbach";"06438";"70";"40";"20";"60";"10";"0"
"Donnersbergkreis";"07333";"Rheingau-Taunus-Kreis";"06439";"30";"20";"10";"30";"10";"0"
"Donnersbergkreis";"07333";"Wetteraukreis";"06440";"20";"10";"0";"10";"10";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Fulda";"06631";"40";"40";"10";"0";"40";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"070xx";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Koblenz, kreisfreie Stadt";"07111";"50";"20";"30";"40";"10";"0"
"Donnersbergkreis";"07333";"Ahrweiler";"07131";"20";"20";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Bad Kreuznach";"07133";"1410";"710";"700";"1310";"90";"80"
"Donnersbergkreis";"07333";"Birkenfeld";"07134";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Mayen-Koblenz";"07137";"20";"10";"10";"10";"0";"0"
"Donnersbergkreis";"07333";"Neuwied";"07138";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Rhein-Hunsrück-Kreis";"07140";"30";"30";"10";"20";"10";"0"
"Donnersbergkreis";"07333";"Rhein-Lahn-Kreis";"07141";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Westerwaldkreis";"07143";"20";"20";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Trier, kreisfreie Stadt";"07211";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"330";"200";"120";"300";"30";"10"
"Donnersbergkreis";"07333";"Kaiserslautern, kreisfreie Stadt";"07312";"2340";"1240";"1100";"2210";"130";"140"
"Donnersbergkreis";"07333";"Landau in der Pfalz, kreisfreie Stadt";"07313";"50";"30";"20";"50";"0";"0"
"Donnersbergkreis";"07333";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"1520";"1140";"380";"1440";"80";"70"
"Donnersbergkreis";"07333";"Mainz, kreisfreie Stadt";"07315";"700";"350";"350";"670";"30";"30"
"Donnersbergkreis";"07333";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"80";"50";"30";"80";"0";"10"
"Donnersbergkreis";"07333";"Pirmasens, kreisfreie Stadt";"07317";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Speyer, kreisfreie Stadt";"07318";"140";"70";"70";"130";"10";"0"
"Donnersbergkreis";"07333";"Worms, kreisfreie Stadt";"07319";"920";"520";"390";"850";"70";"50"
"Donnersbergkreis";"07333";"Zweibrücken, kreisfreie Stadt";"07320";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Alzey-Worms";"07331";"1920";"920";"1000";"1760";"170";"90"
"Donnersbergkreis";"07333";"Bad Dürkheim";"07332";"2110";"1050";"1070";"1850";"260";"90"
"Donnersbergkreis";"07333";"Germersheim";"07334";"30";"30";"0";"30";"10";"0"
"Donnersbergkreis";"07333";"Kaiserslautern";"07335";"1110";"620";"490";"990";"130";"40"
"Donnersbergkreis";"07333";"Kusel";"07336";"110";"40";"70";"110";"10";"10"
"Donnersbergkreis";"07333";"Südliche Weinstraße";"07337";"120";"60";"60";"110";"10";"10"
"Donnersbergkreis";"07333";"Rhein-Pfalz-Kreis";"07338";"200";"140";"60";"170";"30";"10"
"Donnersbergkreis";"07333";"Mainz-Bingen";"07339";"440";"290";"150";"400";"40";"10"
"Donnersbergkreis";"07333";"Südwestpfalz";"07340";"30";"30";"10";"30";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"081xx";"40";"30";"10";"40";"0";"0"
"Donnersbergkreis";"07333";"Stuttgart, Landeshauptstadt";"08111";"40";"30";"10";"40";"10";"0"
"Donnersbergkreis";"07333";"Esslingen";"08116";"20";"20";"0";"20";"0";"0"
"Donnersbergkreis";"07333";"Ludwigsburg";"08118";"30";"20";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Rems-Murr-Kreis";"08119";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Heilbronn";"08125";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Hohenlohekreis";"08126";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"20";"0";"20";"0";"0"
"Donnersbergkreis";"07333";"Baden-Baden, Stadt";"08211";"20";"20";"0";"20";"0";"0"
"Donnersbergkreis";"07333";"Karlsruhe, Stadt";"08212";"50";"40";"10";"40";"0";"0"
"Donnersbergkreis";"07333";"Karlsruhe";"08215";"30";"20";"10";"30";"0";"0"
"Donnersbergkreis";"07333";"Heidelberg, Stadt";"08221";"70";"40";"30";"60";"10";"0"
"Donnersbergkreis";"07333";"Mannheim, Universitätsstadt";"08222";"710";"480";"220";"630";"80";"20"
"Donnersbergkreis";"07333";"Rhein-Neckar-Kreis";"08226";"270";"220";"50";"210";"60";"10"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"083xx";"30";"30";"0";"30";"0";"0"
"Donnersbergkreis";"07333";"Ortenaukreis";"08317";"20";"10";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"084xx";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Reutlingen";"08415";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Ulm, Universitätsstadt";"08421";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"091xx";"30";"20";"10";"30";"0";"0"
"Donnersbergkreis";"07333";"München, Landeshauptstadt";"09162";"70";"50";"20";"70";"0";"0"
"Donnersbergkreis";"07333";"München";"09184";"40";"30";"10";"30";"10";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"095xx";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Nürnberg, Stadt";"09564";"20";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"20";"10";"20";"0";"0"
"Donnersbergkreis";"07333";"Miltenberg";"09676";"10";"0";"10";"10";"0";"0"
"Donnersbergkreis";"07333";"Regionalverband Saarbrücken";"10041";"80";"50";"30";"70";"10";"0"
"Donnersbergkreis";"07333";"Merzig-Wadern";"10042";"10";"10";"0";"10";"10";"0"
"Donnersbergkreis";"07333";"Neunkirchen";"10043";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Saarlouis";"10044";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Saarpfalz-Kreis";"10045";"80";"50";"30";"70";"10";"0"
"Donnersbergkreis";"07333";"St Wendel";"10046";"10";"10";"0";"10";"0";"0"
"Donnersbergkreis";"07333";"Berlin, Stadt";"11000";"60";"40";"20";"50";"10";"0"
"Germersheim";"07334";"Auspendler insgesamt";"0";"32580";"18280";"14300";"27950";"4630";"1290"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"010xx";"30";"20";"10";"20";"10";"0"
"Germersheim";"07334";"Kiel, Landeshauptstadt";"01002";"10";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Hamburg, Freie und Hansestadt";"02000";"120";"70";"50";"60";"60";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"10";"10";"20";"0";"0"
"Germersheim";"07334";"Region Hannover";"03241";"20";"10";"0";"10";"10";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"034xx";"30";"20";"10";"10";"10";"0"
"Germersheim";"07334";"Emden, Stadt";"03402";"40";"20";"20";"20";"20";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Germersheim";"07334";"Bremen, Stadt";"04011";"30";"20";"10";"20";"10";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"051xx";"40";"30";"10";"30";"10";"0"
"Germersheim";"07334";"Düsseldorf, Stadt";"05111";"50";"30";"20";"40";"10";"0"
"Germersheim";"07334";"Duisburg, Stadt";"05112";"30";"30";"10";"20";"10";"0"
"Germersheim";"07334";"Essen, Stadt";"05113";"20";"10";"10";"10";"0";"0"
"Germersheim";"07334";"Mettmann";"05158";"20";"20";"0";"20";"0";"0"
"Germersheim";"07334";"Rhein-Kreis Neuss";"05162";"20";"10";"10";"10";"10";"0"
"Germersheim";"07334";"Wesel";"05170";"10";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"053xx";"30";"30";"0";"20";"10";"0"
"Germersheim";"07334";"Bonn, Stadt";"05314";"30";"20";"10";"30";"0";"0"
"Germersheim";"07334";"Köln, Stadt";"05315";"70";"40";"30";"60";"10";"0"
"Germersheim";"07334";"Rhein-Erft-Kreis";"05362";"50";"10";"40";"20";"30";"0"
"Germersheim";"07334";"Oberbergischer Kreis";"05374";"20";"20";"0";"20";"0";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"055xx";"50";"40";"10";"40";"10";"0"
"Germersheim";"07334";"Recklinghausen";"05562";"20";"20";"0";"10";"10";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"057xx";"40";"30";"10";"30";"10";"0"
"Germersheim";"07334";"Gütersloh";"05754";"20";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"059xx";"20";"20";"0";"10";"10";"0"
"Germersheim";"07334";"Bochum, Stadt";"05911";"10";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Dortmund, Stadt";"05913";"20";"10";"10";"10";"10";"0"
"Germersheim";"07334";"Unna";"05978";"10";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"064xx";"20";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Darmstadt, Wissenschaftsstadt";"06411";"40";"30";"10";"30";"0";"0"
"Germersheim";"07334";"Frankfurt am Main, Stadt";"06412";"220";"130";"90";"190";"30";"10"
"Germersheim";"07334";"Offenbach am Main, Stadt";"06413";"10";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Wiesbaden, Landeshauptstadt";"06414";"40";"20";"10";"30";"0";"0"
"Germersheim";"07334";"Bergstraße";"06431";"60";"40";"10";"40";"20";"0"
"Germersheim";"07334";"Darmstadt-Dieburg";"06432";"20";"10";"10";"10";"10";"0"
"Germersheim";"07334";"Groß-Gerau";"06433";"50";"40";"10";"40";"10";"0"
"Germersheim";"07334";"Hochtaunuskreis";"06434";"40";"20";"10";"30";"10";"0"
"Germersheim";"07334";"Main-Kinzig-Kreis";"06435";"50";"40";"10";"40";"10";"0"
"Germersheim";"07334";"Main-Taunus-Kreis";"06436";"40";"30";"10";"40";"10";"0"
"Germersheim";"07334";"Offenbach";"06438";"50";"30";"20";"40";"10";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"065xx";"10";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Gießen";"06531";"10";"10";"10";"10";"0";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"10";"0";"10";"0";"0"
"Germersheim";"07334";"Kassel, documenta-Stadt";"06611";"20";"20";"0";"10";"10";"0"
"Germersheim";"07334";"Übrige Kreise (Regierungsbezirk)";"070xx";"50";"40";"10";"40";"10";"0"
